ID,category_encoded,status_encoded,density_score,category_frequency,is_pending,risk_signal,Latitude,Longitude
635,1,1,0.3807638293750773,425,0,0.22845829762504638,23.270177767748017,77.42812202730178
636,0,2,0.3295701267268358,214,1,0.5977420760361015,23.26955496177187,77.43086042795814
637,0,2,0.26069200957391714,214,1,0.5564152057443503,23.26942471466489,77.43156712696513
638,3,2,0.34200986252540433,497,1,0.6052059175152427,23.269248932573007,77.42838743948248
639,3,1,0.3811729523360043,497,0,0.22870377140160256,23.27089805691636,77.4287767669667
640,1,2,0.33345087107352545,425,1,0.6000705226441153,23.271619327954976,77.42994395234413
641,3,1,0.3429584297692943,497,0,0.20577505786157657,23.2705777855779,77.43058706476927
642,1,2,0.22672883397750918,425,1,0.5360373003865055,23.271711204853545,77.4277497156554
643,3,2,0.101889452443572,497,1,0.4611336714661432,23.267364567178372,77.43413738827422
644,3,2,0.7931897652320152,497,1,0.8759138591392092,23.26972519545711,77.43245644797634
645,1,1,0.23163773781747163,425,0,0.13898264269048297,23.272485404850677,77.43147627345287
646,1,2,0.3178144511405638,425,1,0.5906886706843383,23.271746037905373,77.42968396120158
647,1,2,0.15298229703707245,425,1,0.4917893782222435,23.271017417199495,77.4323659362608
648,1,2,0.5644656951441062,425,1,0.7386794170864637,23.269892184344712,77.42993409998769
649,4,2,0.3319090089899062,153,1,0.5991454053939438,23.27165631651843,77.43098379265665
650,1,0,0.18674791582534886,425,0,0.11204874949520931,23.270312381391005,77.42737869288884
651,3,1,0.19198377196704705,497,0,0.11519026318022822,23.27099458319663,77.42705822053306
652,1,1,0.40798144987172136,425,0,0.2447888699230328,23.267643523029115,77.43230401489824
653,1,1,0.34573878147559084,425,0,0.2074432688853545,23.269151752771077,77.42826078642334
654,1,1,0.14996137633818127,425,0,0.08997682580290876,23.269030010374287,77.42698306541543
655,1,2,0.2001123873552743,425,1,0.5200674324131647,23.270351510458458,77.42753740083702
656,0,1,0.24061783629871628,214,0,0.14437070177922975,23.26972812637076,77.42848553186826
657,0,1,0.27760302755771216,214,0,0.1665618165346273,23.269689624569605,77.4308919019102
658,1,2,0.08347763171937055,425,1,0.45008657903162236,23.27330112645498,77.42706042325791
659,1,2,0.2146143861273158,425,1,0.5287686316763895,23.26853075344116,77.42988943319517
660,1,2,0.17751955721474033,425,1,0.5065117343288442,23.268536550021143,77.4281745417773
661,3,1,0.1783054156899731,497,0,0.10698324941398386,23.27053296779178,77.43200337543897
662,3,2,0.4214821358821995,497,1,0.6528892815293197,23.270045217733816,77.43104730375215
663,3,1,0.33601305045074187,497,0,0.20160783027044513,23.27184488097914,77.4299278278611
664,2,0,0.16577853145424334,311,0,0.099467118872546,23.272529641255453,77.43044989620466
665,2,2,0.524192398352326,311,1,0.7145154390113957,23.26983928977128,77.42998835227004
666,4,2,0.06675186631697616,153,1,0.44005111979018574,23.26980134902239,77.43495055847397
667,4,1,0.47564564026877937,153,0,0.28538738416126763,23.269107588313055,77.43104681215243
668,3,2,0.5332876472608363,497,1,0.7199725883565018,23.271447783662165,77.42887724603493
669,1,1,0.08758558596623461,425,0,0.052551351579740765,23.2744742587728,77.42969134206012
670,1,1,0.23185668219987204,425,0,0.1391140093199232,23.273127753679795,77.43031952713837
671,1,1,0.09991508028113995,425,0,0.05994904816868397,23.270559654426513,77.43427585724703
672,1,2,0.5126688240002103,425,1,0.7076012944001262,23.268960528362477,77.43096803647248
673,1,0,0.25252244579542954,425,0,0.15151346747725772,23.272570107275428,77.42842875793771
674,3,2,0.32538683404848556,497,1,0.5952321004290914,23.26882913581421,77.43085057224364
675,3,1,0.1836153737285616,497,0,0.11016922423713696,23.27127655349623,77.42721610256653
676,1,1,0.2741519802899769,425,0,0.16449118817398614,23.266956914471987,77.42989501675554
677,1,1,0.27513000453543,425,0,0.165078002721258,23.26954679914177,77.42885958652158
678,2,1,0.2693461591272516,311,0,0.16160769547635098,23.266978154209383,77.43010201896392
679,3,1,0.3412083537956139,497,0,0.2047250122773683,23.26984898452996,77.43023010058131
680,3,2,0.3895042589037395,497,1,0.6337025553422437,23.269045293385375,77.43163948319355
681,2,2,0.6175880755090069,311,1,0.7705528453054041,23.268724460343694,77.43177213774234
682,0,1,0.1896871998810774,214,0,0.11381231992864643,23.26622610465727,77.43051124200642
683,3,2,0.6846946903228152,497,1,0.8108168141936891,23.26883174500125,77.4316461952256
684,3,2,0.21457313582558665,497,1,0.528743881495352,23.270536258988994,77.43287625928122
685,2,1,0.16093441845639633,311,0,0.0965606510738378,23.27085424599976,77.4275848638489
686,3,2,0.176315739538,497,1,0.5057894437228,23.26772368304681,77.42839156550973
687,3,1,0.18219214099692926,497,0,0.10931528459815755,23.268015976040022,77.431162295847
688,1,2,0.059957413899756784,425,1,0.4359744483398541,23.271843203935475,77.43362556191093
689,1,2,0.5559664454936951,425,1,0.733579867296217,23.26985197263136,77.42995370403769
690,0,2,0.38126353941682417,214,1,0.6287581236500945,23.269357208460814,77.43091851999732
691,2,1,0.1204139454591575,311,0,0.0722483672754945,23.27352321494574,77.42962556438981
692,1,1,0.3465380956218295,425,0,0.2079228573730977,23.26981201607728,77.43035376918682
693,3,1,0.2084818437416619,497,0,0.12508910624499714,23.267334647200062,77.4277130801611
694,4,2,0.27226743381478896,153,1,0.5633604602888734,23.267433652462017,77.43263940106472
695,4,1,0.1297105858390341,153,0,0.07782635150342046,23.269755841494916,77.43328257961798
696,2,1,0.0859283125433244,311,0,0.05155698752599464,23.269752977707213,77.42652466225528
697,4,1,0.18702873698054107,153,0,0.11221724218832464,23.270423150914663,77.43326010942567
698,3,2,0.19692239566316402,497,1,0.5181534373978984,23.270600331830767,77.43149968055428
699,1,1,0.13192217317716512,425,0,0.07915330390629907,23.27277980193529,77.4278968696434
700,2,2,0.10228255909712741,311,1,0.46136953545827647,23.270510032557645,77.43446113439549
701,2,1,0.4239440939820286,311,0,0.2543664563892171,23.271353777879145,77.43031996652816
702,0,2,0.13407024747070215,214,1,0.4804421484824213,23.26768552078278,77.43010998344464
703,3,2,0.32510598451741957,497,1,0.5950635907104518,23.27014534873596,77.42965301461582
704,2,1,0.19998227049454184,311,0,0.1199893622967251,23.26788017493056,77.43151395875111
705,1,1,0.29591344439053363,425,0,0.17754806663432018,23.26945374964475,77.42867333239818
706,3,2,0.1351664333456607,497,1,0.48109986000739646,23.267714407617675,77.42877217340155
707,3,2,0.21700224179210448,497,1,0.5302013450752627,23.270120060691156,77.428661350299
708,0,1,0.04897940952951376,214,0,0.029387645717708254,23.27495438855997,77.42808866517585
709,4,1,0.1848419456153883,153,0,0.11090516736923298,23.267358030640192,77.42916469909143
710,2,1,0.39310629862130414,311,0,0.23586377917278248,23.26896864788323,77.43144855029483
711,3,2,0.20970227406284347,497,1,0.5258213644377061,23.26906272434159,77.43021682017908
712,2,2,0.2211466597544785,311,1,0.5326879958526871,23.267585065963015,77.4311703708131
713,1,2,0.2813341180364454,425,1,0.5688004708218672,23.26992282813868,77.43173640095556
714,0,0,0.1490636847144884,214,0,0.08943821082869303,23.2706683565602,77.42640873720752
715,0,2,0.2706116734356831,214,1,0.5623670040614099,23.27136888481764,77.42986453987866
716,3,1,0.06861763303689988,497,0,0.04117057982213993,23.27333393607667,77.42671695557
717,2,1,0.5805983045528087,311,0,0.3483589827316852,23.270514319413817,77.43097683658122
718,3,2,0.7170415807751517,497,1,0.830224948465091,23.26878722017741,77.4316740320269
719,3,2,0.20655785703049725,497,1,0.5239347142182984,23.27336471690247,77.43105968489317
720,2,2,0.27147808081717784,311,1,0.5628868484903067,23.26993580252165,77.43155702823657
721,0,2,0.23451745663344006,214,1,0.5407104739800641,23.267387638179425,77.4272952435784
722,0,2,0.4237519561033897,214,1,0.6542511736620338,23.271646918372937,77.42881789698772
723,1,1,0.5411358335444584,425,0,0.324681500126675,23.269023090874576,77.43091779492092
724,3,0,0.21504918198902923,497,0,0.12902950919341752,23.271801072717757,77.43195893705014
725,3,1,0.306480992998543,497,0,0.18388859579912578,23.26917136389113,77.4317486140721
726,0,1,0.3288269069861339,214,0,0.19729614419168034,23.271360945509493,77.42808567009158
727,1,2,0.5794247086683295,425,1,0.7476548252009978,23.27158648554048,77.42885517403192
728,2,1,0.3272351604227216,311,0,0.19634109625363297,23.27023154579618,77.43016623434116
729,3,1,0.2714885975701267,497,0,0.16289315854207603,23.269259558102295,77.43059632409971
730,1,1,0.15350357598166534,425,0,0.09210214558899919,23.267179209835355,77.42910736574416
731,1,1,0.5016404854404654,425,0,0.3009842912642792,23.268831936103982,77.43186240198496
732,0,2,0.21498283970500434,214,1,0.5289897038230026,23.27217876347472,77.43156502587678
733,1,2,0.06771317462796911,425,1,0.4406279047767815,23.265341800193955,77.43250229553173
734,3,2,0.20299026248555377,497,1,0.5217941574913323,23.268842167534867,77.42870777492844
735,3,2,0.5040164255091233,497,1,0.7024098553054741,23.269142912105117,77.43097998402521
736,3,0,0.3538666871479749,497,0,0.21232001228878494,23.271337494178905,77.43019442424736
737,3,1,0.18548418314563744,497,0,0.11129050988738247,23.26890933567599,77.42662510283259
738,2,2,0.30906901068931975,311,1,0.5854414064135919,23.271215338142355,77.42807626640086
739,0,2,0.04166514630612767,214,1,0.4249990877836766,23.27449608038422,77.42652058592118
740,0,2,0.2288241332105346,214,1,0.5372944799263208,23.271777191330273,77.43025279649754
741,4,1,0.32617570647073796,153,0,0.19570542388244277,23.27074162685396,77.42959458468974
742,0,0,0.1832034442700177,214,0,0.10992206656201062,23.26761036870521,77.42696235923165
743,2,1,0.16696274946269005,311,0,0.10017764967761403,23.27359439801402,77.42834531903335
744,0,1,0.3499314567766944,214,0,0.20995887406601663,23.269165979097785,77.43071294931055
745,0,1,0.25135456450107385,214,0,0.1508127387006443,23.27150370496371,77.42916130799472
746,4,1,0.2228302884015244,153,0,0.13369817304091464,23.272353539660127,77.42868489813002
747,1,2,0.17413205515496996,425,1,0.504479233092982,23.26811864756528,77.4280558621109
748,0,1,0.1931025896038453,214,0,0.11586155376230717,23.266348000941377,77.43047539500988
749,1,1,0.38851335919241403,425,0,0.2331080155154484,23.27007630972956,77.43105638951332
750,1,1,0.17249272065319002,425,0,0.103495632391914,23.26748224570878,77.43289284441003
751,4,1,0.12548088214738873,153,0,0.07528852928843323,23.249568284123697,77.40370559397152
752,1,2,0.3562099827306379,425,1,0.6137259896383828,23.25013043893781,77.39828859592744
753,3,2,0.40815544553766364,497,1,0.6448932673225982,23.252407791893535,77.39939684005388
754,1,1,0.2124667951538556,425,0,0.12748007709231335,23.247644776226455,77.39749015152236
755,1,2,0.20165334488066952,425,1,0.5209920069284018,23.2505856560656,77.40062147183887
756,3,2,0.14967542656128877,497,1,0.48980525593677327,23.251793129522383,77.40189971783104
757,4,2,0.18388154439552992,153,1,0.510328926637318,23.250539363308064,77.40025336699044
758,2,2,0.20512021391411608,311,1,0.5230721283484696,23.25096273014146,77.40144798464117
759,4,2,0.253238813591326,153,1,0.5519432881547957,23.248587880339024,77.40226313956698
760,2,1,0.08101433208261337,311,0,0.04860859924956802,23.253438362040583,77.39997708592716
761,3,2,0.27835242730023296,497,1,0.5670114563801398,23.249884717527383,77.40133617000185
762,4,1,0.10935477959336452,153,0,0.06561286775601871,23.253719321282286,77.4031033844528
763,1,2,0.15384210773211446,425,1,0.4923052646392687,23.247114991396906,77.39972269895829
764,2,2,0.21379982610297255,311,1,0.5282798956617836,23.2497918683427,77.40067678683093
765,4,2,0.06971752912872896,153,1,0.4418305174772374,23.253883214863535,77.39749042272867
766,2,1,0.3410652458174532,311,0,0.2046391474904719,23.25082252241508,77.40090567072019
767,4,2,0.19145996997173712,153,1,0.5148759819830423,23.24839767682943,77.3992577784262
768,1,1,0.5143415610889444,425,0,0.3086049366533666,23.25005958151499,77.40052695765847
769,1,1,0.24842231785711355,425,0,0.14905339071426812,23.250082912761123,77.39920144861713
770,1,1,0.2176537195440959,425,0,0.13059223172645754,23.248210290514407,77.40004956805902
771,3,1,0.16534999940047856,497,0,0.09920999964028714,23.24728336679891,77.39991259749615
772,4,2,0.16066301113024414,153,1,0.4963978066781465,23.252931459478816,77.40028534863455
773,2,0,0.2383938701152261,311,0,0.14303632206913564,23.248883487410723,77.39686496346465
774,1,2,0.0536079266074452,425,1,0.43216475596446713,23.250779048938742,77.39512015335441
775,1,1,0.23567935032975024,425,0,0.14140761019785014,23.250037797509215,77.4030641565704
776,3,2,0.05530884854925606,497,1,0.43318530912955366,23.255095162950497,77.39844193064442
777,0,1,0.07979190737715963,214,0,0.04787514442629578,23.24819571935228,77.40335120994392
778,2,0,0.17665788352554218,311,0,0.1059947301153253,23.250686440422648,77.40169037448226
779,3,2,0.3096456460340444,497,1,0.5857873876204267,23.25139077541172,77.39932518167173
780,3,2,0.13803814721927785,497,1,0.4828228883315667,23.25007830776806,77.40369192921062
781,0,0,0.22440659636018667,214,0,0.134643957816112,23.252657367388338,77.39812675907531
782,2,1,0.12137532018763415,311,0,0.07282519211258048,23.252187728820356,77.39776261614257
783,2,1,0.03081129069094078,311,0,0.018486774414564467,23.246361152250085,77.39564003713224
784,2,1,0.26742128757943934,311,0,0.1604527725476636,23.25039592786163,77.39762873144119
785,3,2,0.049325036956516174,497,1,0.4295950221739097,23.24486479085416,77.40399729083356
786,3,2,0.23999268892184022,497,1,0.5439956133531041,23.249848213631235,77.40259168747951
787,1,2,0.16780992492610508,425,1,0.500685954955663,23.251278182819483,77.40186601498915
788,3,2,0.1732091942787466,497,1,0.5039255165672479,23.24898565518093,77.39923862967338
789,1,1,0.4299099208225045,425,0,0.2579459524935027,23.248847754645528,77.40068972807882
790,4,1,0.21687729195556568,153,0,0.13012637517333941,23.252109943510085,77.39951031340807
791,0,2,0.1014749597738488,214,1,0.4608849758643093,23.24659812457247,77.40278672905451
792,2,2,0.32981014806263564,311,1,0.5978860888375814,23.251259177464153,77.39962886114866
793,1,0,0.2110482698300177,425,0,0.12662896189801062,23.24906123380975,77.39944647767814
794,3,1,0.3231339946834382,497,0,0.1938803968100629,23.250330253997245,77.39837640417835
795,1,2,0.3100218833124983,425,1,0.586013129987499,23.247733466956845,77.40144732144057
796,1,1,0.32565592341238014,425,0,0.1953935540474281,23.249378144828455,77.4003657826632
797,4,1,0.18143636194570711,153,0,0.10886181716742427,23.246846927985732,77.40133240596879
798,3,1,0.30682270684530943,497,0,0.18409362410718566,23.249613472207766,77.39989336861697
799,1,2,0.3135090727966327,425,1,0.5881054436779797,23.250055424791817,77.39856482580353
800,2,2,0.22084219998379417,311,1,0.5325053199902765,23.248068270742863,77.40087804075371
801,4,1,0.35431469101215396,153,0,0.21258881460729237,23.24855411082667,77.40081087790023
802,4,2,0.15256734182123552,153,1,0.49154040509274133,23.24632954931434,77.39849494285696
803,3,1,0.12677008532138134,497,0,0.0760620511928288,23.24674783470949,77.39906432111356
804,3,0,0.32192438920703725,497,0,0.19315463352422235,23.25021225220933,77.40025460189389
805,4,2,0.2965192714325324,153,1,0.5779115628595195,23.250185505709695,77.39957102843096
806,2,1,0.171255552155074,311,0,0.10275333129304438,23.24992616983228,77.39765987445425
807,2,1,0.12541879403254658,311,0,0.07525127641952795,23.25291013107968,77.40179708535895
808,1,2,0.25837104837688124,425,1,0.5550226290261288,23.25239303309676,77.40115023766987
809,4,0,0.32920555272860974,153,0,0.19752333163716584,23.25250672975884,77.39946506749126
810,1,2,0.2524921960855351,425,1,0.5514953176513211,23.247758060733627,77.4016673967465
811,1,2,0.22910014606588522,425,1,0.5374600876395311,23.252661805199967,77.39820795057979
812,4,1,0.20131014405381178,153,0,0.12078608643228707,23.248252825754093,77.39785044211342
813,1,1,0.2595280510500685,425,0,0.15571683063004108,23.251214292672792,77.39896195910855
814,1,1,0.2867315698959251,425,0,0.17203894193755503,23.25253246541186,77.40106213662789
815,0,2,0.23446057748776275,214,1,0.5406763464926576,23.247858261947705,77.39884340316657
816,4,0,0.29042028215176613,153,0,0.17425216929105966,23.24976652396548,77.40128455113933
817,4,1,0.1362611417061347,153,0,0.08175668502368082,23.24706245556566,77.40087308873353
818,3,2,0.2891763931708434,497,1,0.573505835902506,23.25157657467958,77.39739590871822
819,1,1,0.5992931713316059,425,0,0.3595759027989635,23.250078531869917,77.40043389244408
820,4,2,0.2641866835096134,153,1,0.558512010105768,23.25169945872011,77.39895941369063
821,1,2,0.32322967323035223,425,1,0.5939378039382114,23.252579316229237,77.40072517894515
822,2,1,0.251992968142883,311,0,0.1511957808857298,23.249814716568363,77.40285662157692
823,0,2,0.344526010255799,214,1,0.6067156061534794,23.24973571224372,77.39688619810829
824,2,1,0.3351188334042679,311,0,0.20107130004256074,23.24961103934184,77.4001519317339
825,0,2,0.2827841833388315,214,1,0.5696705100032989,23.250367604825534,77.39881518749809
826,3,1,0.40519613977750596,497,0,0.24311768386650356,23.252428295711756,77.3994374359678
827,4,2,0.22743482771958734,153,1,0.5364608966317524,23.24813647267364,77.39798599072586
828,3,1,0.09836662407467538,497,0,0.05901997444480522,23.25207894001353,77.40242295819378
829,2,2,0.0866426075902719,311,1,0.45198556455416317,23.24537097027699,77.39880136911913
830,0,1,0.016448208208750474,214,0,0.009868924925250284,23.256471090277643,77.39499079740777
831,1,1,0.051473010463035984,425,0,0.03088380627782159,23.25200259980853,77.40413039888989
832,3,2,0.2932174060967516,497,1,0.575930443658051,23.249777552462188,77.39662988112048
833,1,1,0.10989617185751949,425,0,0.06593770311451169,23.253181754654573,77.40198272075295
834,0,2,0.1428873057359883,214,1,0.485732383441593,23.24831488937994,77.39666438267372
835,3,2,0.175775950566888,497,1,0.5054655703401328,23.250322772062823,77.40322289672959
836,3,2,0.037762901081439294,497,1,0.4226577406488636,23.244127567689542,77.40292934893931
837,1,1,0.2054818687754822,425,0,0.1232891212652893,23.24783490529112,77.39837490495232
838,3,2,0.07775922782629045,497,1,0.4466555366957743,23.254564260093332,77.39841857238093
839,4,0,0.3682201896036157,153,0,0.2209321137621694,23.252616981352517,77.40062249261373
840,2,0,0.08568506476282589,311,0,0.05141103885769553,23.25238919749607,77.39699462485947
841,0,2,0.26926317322846177,214,1,0.561557903937077,23.249960868143297,77.39815842045395
842,2,2,0.18940955353917874,311,1,0.5136457321235073,23.246667955750237,77.40165910670113
843,0,2,0.09873574054632189,214,1,0.4592414443277931,23.249248555891217,77.39855643727796
844,1,1,0.0899157461988058,425,0,0.05394944771928348,23.253351437086575,77.397728525492
845,1,1,0.5743028376527622,425,0,0.3445817025916573,23.25028245739405,77.40092163393467
846,1,2,0.1763772482509017,425,1,0.505826348950541,23.25057442370864,77.39716010873418
847,4,2,0.24648449539054113,153,1,0.5478906972343247,23.249510493268147,77.39687498378518
848,3,1,0.22365521406280903,497,0,0.1341931284376854,23.25006949670358,77.40324577902126
849,2,1,0.279108468614598,311,0,0.16746508116875877,23.249230434850997,77.40142079410553
850,1,2,0.018896820167990276,425,1,0.4113380921007942,23.255718350442756,77.40098186384935
851,0,1,0.18826433935416323,214,0,0.11295860361249793,23.24888403211468,77.39960281214634
852,3,2,0.23261166199946434,497,1,0.5395669971996786,23.250097025535663,77.40203084535234
853,1,0,0.18100190478883432,425,0,0.1086011428733006,23.247617416793947,77.40102984760203
854,1,1,0.15093189016045447,425,0,0.09055913409627268,23.247100608701043,77.40145480249512
855,2,1,0.22282508393252926,311,0,0.13369505035951754,23.24867167946223,77.40165608036834
856,3,2,0.2091867106223691,497,1,0.5255120263734214,23.25180223282943,77.400938430877
857,3,2,0.18508787826955217,497,1,0.5110527269617313,23.25102753227036,77.39841556594908
858,3,1,0.21265002599407445,497,0,0.12759001559644467,23.252274494300647,77.39837631412311
859,3,0,0.24246754414478724,497,0,0.14548052648687235,23.251466761671253,77.3984941642009
860,3,0,0.5195670031880141,497,0,0.31174020191280843,23.251109259781447,77.39938339005403
861,3,2,0.4104852831999271,497,1,0.6462911699199563,23.25057899112733,77.39897901186629
862,1,2,0.18488523779527608,425,1,0.5109311426771657,23.251038907514996,77.40183386471217
863,3,1,0.2438753790503097,497,0,0.1463252274301858,23.24856157744797,77.40238895104227
864,2,1,0.2556013222654803,311,0,0.15336079335928818,23.252486592936663,77.3991353819446
865,1,2,0.25595307505973,425,1,0.553571845035838,23.250252655051874,77.39923618133574
866,3,2,1.0,497,1,1.0,23.251092381291116,77.40095126305187
867,1,1,0.15480373449309795,425,0,0.09288224069585876,23.247661528933325,77.39705139413782
868,3,2,0.04621318004155015,497,1,0.4277279080249301,23.245494621776043,77.40385551821754
869,0,2,0.2832343590799092,214,1,0.5699406154479455,23.24934678673431,77.40113877998098
870,4,1,0.030602373189930684,153,0,0.01836142391395841,23.244694006822417,77.3963992795418
871,3,2,0.31551816985615005,497,1,0.5893109019136901,23.25174085799908,77.4000256062564
872,4,2,0.20829890201860948,153,1,0.5249793412111657,23.250980815183617,77.40041790963004
873,1,2,0.2536106284331585,425,1,0.5521663770598951,23.252515851579417,77.39828617875789
874,1,2,0.20861622540563826,425,1,0.525169735243383,23.24913420238482,77.39685002084062
875,3,2,0.20048483008529058,497,1,0.5202908980511743,23.2497862033229,77.39801122404927
876,3,2,0.3516864960889837,497,1,0.6110118976533903,23.251262458243136,77.39769318315655
877,1,2,0.21987552265565086,425,1,0.5319253135933906,23.24833367623507,77.40194526237518
878,3,0,0.21256172419666455,497,0,0.12753703451799872,23.24967046119085,77.40226901147845
879,4,2,0.3161009728855691,153,1,0.5896605837313414,23.248387219389592,77.40082806532911
880,4,1,0.2870222679016672,153,0,0.1722133607410003,23.25129193110173,77.40017931368475
881,3,2,0.9071340254829471,497,1,0.9442804152897682,23.25110959369353,77.40092780602842
882,2,2,0.15824855248933725,311,1,0.49494913149360237,23.24659222731272,77.40091976211131
883,2,2,0.13564862361171728,311,1,0.4813891741670304,23.247108248464208,77.40025914869773
884,2,1,0.23949102613394158,311,0,0.14369461568036493,23.252781963311868,77.40116095151654
885,2,2,0.11276811975418471,311,1,0.4676608718525108,23.246382958722485,77.39773535428158
886,2,1,0.4744005060635727,311,0,0.28464030363814363,23.251606799405327,77.40008356913982
887,2,1,0.395648706872734,311,0,0.23738922412364039,23.24972913437244,77.39999358568133
888,1,2,0.20735924110164433,425,1,0.5244155446609866,23.25056957038583,77.39830179191836
889,3,1,0.31081981197863057,497,0,0.18649188718717832,23.251600136636043,77.3988477688446
890,4,2,0.321131071028761,153,1,0.5926786426172566,23.252748416270848,77.40061147695775
891,2,0,0.24380726493422433,311,0,0.1462843589605346,23.251014382126595,77.39737340921788
892,1,2,0.3008278370900221,425,1,0.5804967022540133,23.251456809084345,77.3995090853634
893,2,1,0.20313097210865766,311,0,0.12187858326519459,23.24816869831552,77.39892284841282
894,2,1,0.21904097471583736,311,0,0.13142458482950242,23.248103164671083,77.40248084458948
895,1,1,0.21153357794314062,425,0,0.12692014676588437,23.252048384650212,77.39859781374427
896,2,1,0.2821345962505592,311,0,0.16928075775033552,23.251548378335528,77.39738239631713
897,0,1,0.29931520022435637,214,0,0.1795891201346138,23.25061704539088,77.39915664428288
898,2,1,0.3677865167056865,311,0,0.2206719100234119,23.250786902883487,77.401067457556
899,1,1,0.4105273189784701,425,0,0.24631639138708206,23.251453045019808,77.40013089746563
900,1,1,0.2731760521121083,425,0,0.16390563126726498,23.25005685085397,77.39975489969184
901,4,1,0.08471075048024246,153,0,0.050826450288145475,23.253616261951688,77.40182818115186
902,4,1,0.16817492906606735,153,0,0.10090495743964041,23.249401713911176,77.39764108884974
903,2,2,0.1694592677797596,311,1,0.5016755606678558,23.25052940013695,77.40216980019571
904,4,1,0.3959852313122235,153,0,0.2375911387873341,23.250189801452663,77.3984222694154
905,2,1,0.22934506146531855,311,0,0.13760703687919112,23.24794212259995,77.39797640557646
906,1,1,0.45788764312456476,425,0,0.27473258587473887,23.248742920570525,77.40064433915612
907,4,0,0.0685396696784139,153,0,0.04112380180704834,23.254433766766855,77.40407528905422
908,2,1,0.14247636478127168,311,0,0.08548581886876301,23.247945588103896,77.39674006295947
909,1,1,0.06607220766392725,425,0,0.03964332459835635,23.247020131681765,77.40377510382893
910,1,2,0.18386858606403683,425,1,0.5103211516384221,23.248436923130814,77.39842818466661
911,2,2,0.1910545019057491,311,1,0.5146327011434495,23.248939734658247,77.39725841171129
912,2,1,0.14691475124790615,311,0,0.08814885074874369,23.247799499447225,77.39994979686875
913,4,1,0.38972809713721823,153,0,0.23383685828233092,23.24975524627581,77.40013877240065
914,1,1,0.4353130417751388,425,0,0.26118782506508326,23.248783856106265,77.40062087636855
915,3,1,0.26285520569192083,497,0,0.1577131234151525,23.25065079056335,77.39763095842444
916,1,1,0.048205549762609795,425,0,0.028923329857565877,23.251278804138373,77.4047171228559
917,0,1,0.08310833563183188,214,0,0.049865001379099126,23.250237645567378,77.4051810439683
918,3,1,0.12679436713216502,497,0,0.07607662027929901,23.246726967857267,77.39961356457816
919,0,2,0.2722137585670946,214,1,0.5633282551402568,23.24988082672363,77.39974979611715
920,4,2,0.18867771518791873,153,1,0.5132066291127513,23.250486279604736,77.39977401546359
921,1,1,0.33578740538654855,425,0,0.20147244323192912,23.25000895746667,77.40111373327254
922,1,2,0.5360611319436855,425,1,0.7216366791662113,23.251156815041572,77.39936670581918
923,1,1,0.23798857013539368,425,0,0.1427931420812362,23.24979137650887,77.39911215010675
924,2,1,0.3434190192571998,311,0,0.20605141155431989,23.250992607853565,77.3977163397588
925,3,1,0.14860187558435084,497,0,0.0891611253506105,23.246453305274752,77.40101752159391
926,3,1,0.20128985366614036,497,0,0.12077391219968421,23.247778141328457,77.39904064353122
927,4,0,0.3025305934795172,153,0,0.18151835608771033,23.249971803434885,77.40013855055986
928,0,1,0.22011228748592526,214,0,0.13206737249155515,23.248046071564616,77.39736147224484
929,2,1,0.10859826760847087,311,0,0.06515896056508252,23.2459547635558,77.39948018671288
930,3,1,0.31606254003845863,497,0,0.18963752402307518,23.248853590334853,77.40088389512486
931,3,2,0.25769777075858274,497,1,0.5546186624551497,23.25124590644705,77.39879627118653
932,2,2,0.445660075434019,311,1,0.6673960452604114,23.251197780708615,77.39951292276763
933,0,2,0.1035499368420846,214,1,0.4621299621052508,23.246751747597138,77.40276744390732
934,0,2,0.2927468737590172,214,1,0.5756481242554103,23.25029176457109,77.39953365248846
935,3,2,0.32849261828288057,497,1,0.5970955709697283,23.249379005942263,77.40123334296037
936,2,1,0.030459883184727487,311,0,0.018275929910836493,23.247713399499023,77.39491166481871
937,0,2,0.17120794458896238,214,1,0.5027247667533774,23.249427639971476,77.39774277925551
938,2,1,0.18438182167092856,311,0,0.11062909300255713,23.248455141939047,77.3973073516262
939,4,1,0.20485644805547548,153,0,0.12291386883328528,23.25178252607951,77.3973998563699
940,3,1,0.189707277775794,497,0,0.11382436666547639,23.25028043090353,77.40185841142926
941,3,0,0.14407808280441073,497,0,0.08644684968264643,23.24770244953613,77.4003875721895
942,2,0,0.03475538335114222,311,0,0.02085323001068533,23.255356324289203,77.39691485828546
943,0,2,0.3057051666868545,214,1,0.5834231000121127,23.250461368894698,77.39740771530349
944,3,2,0.5035383991903818,497,1,0.702123039514229,23.250096361416873,77.40035056196612
945,4,2,0.2340900495353602,153,1,0.5404540297212161,23.250858823734188,77.39870762791239
946,1,0,0.4748780008791029,425,0,0.2849268005274617,23.250163101123803,77.40106471932008
947,1,2,0.1918428584009155,425,1,0.5151057150405494,23.248145679459576,77.39944909140311
948,3,2,0.9379388313754385,497,1,0.9627632988252631,23.251073520854305,77.4009421876334
949,2,1,0.30831194462887307,311,0,0.18498716677732382,23.248428734106515,77.40089563351198
950,1,2,0.21834906609777993,425,1,0.531009439658668,23.251116697734005,77.4004107998462
951,3,2,0.25295576812065673,497,1,0.5517734608723941,23.24938274161784,77.40156276045764
952,2,1,0.4466508171777592,311,0,0.2679904903066555,23.251238876221336,77.4009583850311
