ID,Category,Status,Latitude,Longitude
1029,Streetlight,Completed,23.245710340989294,77.39785574557823
1030,Waste,Completed,23.25099817142094,77.4010183031816
1031,Water Supply,Pending,23.250907560041252,77.39760537401054
1032,Waste,Pending,23.250808548975357,77.40120858152434
1033,Streetlight,Completed,23.24930488013993,77.4045622626218
1034,Streetlight,Completed,23.25176813692985,77.40057994946959
1035,Waste,Pending,23.25147354392534,77.4014213324315
1036,Streetlight,Completed,23.249069525508947,77.40098894885733
1037,Streetlight,Completed,23.248006805697617,77.39747835639585
1038,Waste,Completed,23.24654128458037,77.39835715533899
1039,Waste,Pending,23.252091358433095,77.4020423202193
1040,Streetlight,Pending,23.24576604889302,77.39795252704457
1041,Waste,Pending,23.251022134775784,77.39932765933803
1042,Pothole,Completed,23.25070047933019,77.4025883912128
1043,Water Supply,Pending,23.247561941896688,77.40191265830316
1044,Water Supply,Completed,23.250807882687816,77.40289960110778
1045,Water Supply,Completed,23.249730875049472,77.40546916435369
1046,Pothole,Completed,23.24770471643271,77.40149424375817
1047,Pothole,Completed,23.24888904266737,77.4000547773763
1048,Drainage,Completed,23.251555204470854,77.40117008826844
1049,Waste,Pending,23.251688234220442,77.39828027022806
1050,Pothole,Pending,23.248528579389905,77.400199736395
1051,Water Supply,Completed,23.237157936774544,77.41719671736104
1052,Streetlight,Completed,23.240726554688095,77.41990260223102
1053,Pothole,Cancelled,23.239471129964805,77.41897296498874
1054,Streetlight,Completed,23.237209014179943,77.41978899371345
1055,Waste,Pending,23.239998676280205,77.42048663244626
1056,Drainage,Completed,23.237264950045656,77.42092275454475
1057,Waste,Completed,23.238443781135963,77.41626882644427
1058,Waste,Pending,23.24145274867713,77.4182934488839
1059,Waste,Cancelled,23.240068687994306,77.42137622790545
1060,Pothole,Pending,23.236210848414053,77.4184307947222
1061,Waste,Pending,23.243484363075105,77.41875817051383
1062,Streetlight,Pending,23.240790643170573,77.41906880124695
1063,Pothole,Completed,23.23880323293869,77.42019894913642
1064,Waste,Cancelled,23.23876598295012,77.42177708693022
1065,Pothole,Completed,23.239889824818707,77.42107901150618
1066,Waste,Pending,23.242585791623263,77.42342299134863
1067,Pothole,Pending,23.24318962236957,77.42101425265079
1068,Waste,Pending,23.239331480062823,77.4202148560694
1069,Streetlight,Completed,23.240161466036124,77.41968833002443
1070,Waste,Pending,23.239656108830715,77.41876445467858
1071,Pothole,Completed,23.23993838348134,77.42045060382131
1072,Waste,Pending,23.240652043087444,77.42065688269328
1073,Pothole,Completed,23.240380660478596,77.42447570146861
1074,Pothole,Completed,23.24120769317282,77.41908478550847
1075,Waste,Pending,23.242960137053043,77.42002573041002
1076,Pothole,Pending,23.23800567107364,77.41987102356153
1077,Pothole,Completed,23.241946385236915,77.41727741023114
1078,Drainage,Completed,23.241550411736977,77.41714230529713
1079,Water Supply,Completed,23.24144685378352,77.42241663132849
1080,Pothole,Pending,23.23728068137185,77.41856542355158
1081,Pothole,Completed,23.242842159578576,77.41883588044372
1082,Pothole,Pending,23.23791783919983,77.42107556440898
1083,Drainage,Pending,23.242197647552217,77.41700491949784
1084,Water Supply,Cancelled,23.243603199747042,77.42025258973946
1085,Drainage,Pending,23.23902326173396,77.4168766454342
1086,Streetlight,Pending,23.236670117722156,77.41878495904915
1087,Waste,Completed,23.24032899704331,77.42107762716664
1088,Pothole,Completed,23.23998706887925,77.42409787821919
1089,Waste,Cancelled,23.240670533758703,77.41643289414006
1090,Waste,Pending,23.238516788815637,77.41663890522403
1091,Streetlight,Completed,23.239947002206517,77.41854044089106
1092,Waste,Pending,23.239648591055374,77.42053962124446
1093,Waste,Pending,23.24062259014337,77.42012495096557
1094,Drainage,Completed,23.239700611297415,77.41913805625784
1095,Waste,Cancelled,23.23903430075824,77.42116622422954
1096,Streetlight,Completed,23.24059629920666,77.4189674226997
1097,Waste,Pending,23.241812479028113,77.42140359504008
1098,Water Supply,Pending,23.238454073049382,77.41800079119525
1099,Streetlight,Completed,23.237901659675764,77.42014961475395
1100,Pothole,Completed,23.242184024915183,77.42433801434778
1101,Water Supply,Pending,23.239137722753537,77.4203953837044
1102,Streetlight,Completed,23.237229179236213,77.42046161269003
1103,Waste,Completed,23.241515574400946,77.42103101088605
1104,Waste,Pending,23.239955039855193,77.41785616486776
1105,Drainage,Pending,23.236752023802715,77.41641053449709
1106,Drainage,Completed,23.243902345451996,77.41825415298722
1107,Drainage,Completed,23.236110339227285,77.42013831769447
1108,Pothole,Completed,23.23707779584673,77.4164118342131
1109,Pothole,Pending,23.2388060891819,77.41749480964383
1110,Drainage,Pending,23.239657471023953,77.4211554658443
1111,Waste,Pending,23.237029126692683,77.42448964343383
1112,Waste,Pending,23.241278949140508,77.4207669519196
1113,Pothole,Completed,23.23844165431607,77.42155312925199
1114,Waste,Completed,23.236592147437456,77.4245397734177
1115,Streetlight,Completed,23.24130182849085,77.41779952953199
1116,Drainage,Pending,23.241313526298292,77.42121714098315
1117,Pothole,Completed,23.24566034421754,77.42149342892561
1118,Waste,Cancelled,23.243254519565745,77.41956017506818
1119,Streetlight,Pending,23.240658629505774,77.41797399880392
1120,Pothole,Pending,23.23802087024139,77.42336458026523
1121,Streetlight,Completed,23.236346939679862,77.42048998582354
1122,Waste,Completed,23.24251997332298,77.42183976218494
1123,Streetlight,Completed,23.240784329537618,77.41595170765065
1124,Water Supply,Completed,23.23869254210568,77.42279509774093
1125,Streetlight,Pending,23.23720256190145,77.42041482564332
1126,Waste,Cancelled,23.239276327059123,77.42046373286007
1127,Waste,Completed,23.23792353680924,77.41775911319208
1128,Waste,Cancelled,23.242176359903635,77.41807431637783
1129,Waste,Completed,23.236322904989535,77.41828300694239
1130,Pothole,Completed,23.237712855233656,77.42111460790532
1131,Pothole,Completed,23.23967464562236,77.41883082290494
1132,Waste,Cancelled,23.238108022053485,77.41934780761073
1133,Waste,Completed,23.23910612299002,77.4186580780255
1134,Streetlight,Pending,23.23573299240056,77.42246505695323
1135,Waste,Pending,23.238332494803764,77.42068593347723
1136,Waste,Completed,23.24109048966596,77.42207774089908
1137,Pothole,Completed,23.241041022228583,77.41935834511683
1138,Pothole,Completed,23.241287710802776,77.42295269577494
1139,Drainage,Completed,23.243237592487034,77.41866781905622
1140,Streetlight,Completed,23.2396971558908,77.42174731508709
1141,Waste,Pending,23.239802627549903,77.4222765367904
1142,Drainage,Completed,23.24083505679249,77.42069520445355
1143,Water Supply,Pending,23.24354464125651,77.42579156063685
1144,Waste,Completed,23.24041296089902,77.41680788549948
1145,Waste,Completed,23.24195304962631,77.42005418737263
1146,Streetlight,Pending,23.243043749818796,77.42145081177166
1147,Waste,Completed,23.239270941462692,77.42468776529546
1148,Pothole,Pending,23.234746403603417,77.42233700666611
1149,Streetlight,Completed,23.239062313159742,77.4156076056392
1150,Streetlight,Pending,23.242728607476327,77.42170025332338
1151,Pothole,Pending,23.23936868916775,77.42189025657788
1152,Pothole,Completed,23.241022013001228,77.42131271110765
1153,Pothole,Completed,23.241036084470323,77.42051857838077
1154,Pothole,Pending,23.23840385034062,77.4205570731808
1155,Pothole,Pending,23.239382800673937,77.42085434536507
1156,Waste,Cancelled,23.236043586910167,77.41905100956461
1157,Water Supply,Pending,23.239581734365142,77.41974820143436
1158,Drainage,Pending,23.237397893415817,77.41849141317549
1159,Water Supply,Pending,23.24129405986421,77.42089320511081
1160,Waste,Completed,23.243282574437504,77.42328319818611
1161,Waste,Pending,23.23810550323562,77.42006695257311
1162,Waste,Cancelled,23.23972225861181,77.42101397950607
1163,Waste,Completed,23.240099780662412,77.41944472474202
1164,Drainage,Pending,23.241739718927015,77.4207518554176
1165,Waste,Pending,23.24058580598918,77.41865438203138
1166,Waste,Pending,23.242199354494584,77.4194959730213
1167,Water Supply,Completed,23.2411214291269,77.41810950337066
1168,Drainage,Pending,23.23950204681123,77.41857469432782
1169,Streetlight,Completed,23.238765866669077,77.42094425655826
1170,Streetlight,Pending,23.23823867781936,77.41676166087169
1171,Waste,Pending,23.240994270464657,77.42143380381906
1172,Waste,Completed,23.241332965379705,77.41991359865723
1173,Streetlight,Cancelled,23.236962406252516,77.42043085375315
1174,Waste,Completed,23.239787184319713,77.41572427990806
1175,Water Supply,Pending,23.24353209907822,77.41811323436286
1176,Waste,Pending,23.24183416200584,77.42206914084474
1177,Streetlight,Pending,23.24067420458462,77.42205598592486
1178,Water Supply,Completed,23.240031065972065,77.42119914470709
1179,Pothole,Cancelled,23.24134159891105,77.41953923174665
1180,Drainage,Pending,23.24130919633735,77.42349926539434
1181,Pothole,Pending,23.240567569455788,77.4161762500667
1182,Streetlight,Pending,23.24053419957111,77.41858360204415
1183,Water Supply,Completed,23.24376544120271,77.41995076216119
1184,Waste,Pending,23.23834231733448,77.41853072331176
1185,Waste,Completed,23.240208032894905,77.41972321788005
1186,Streetlight,Pending,23.239849907185995,77.41917285095354
1187,Waste,Pending,23.239618361702046,77.42001805493881
1188,Waste,Pending,23.23937205437147,77.42114502151966
1189,Drainage,Completed,23.238729909500776,77.41864174219673
1190,Water Supply,Completed,23.241011333702858,77.41811568749412
1191,Drainage,Pending,23.23790813837736,77.41936212994824
1192,Streetlight,Completed,23.241137827267252,77.42236791752894
1193,Waste,Pending,23.239798283288728,77.42065968335416
1194,Pothole,Completed,23.243209315720783,77.41440661306416
1195,Pothole,Completed,23.237624507684217,77.42154581573755
1196,Pothole,Pending,23.23803607424168,77.42046206183544
1197,Pothole,Completed,23.239977120154574,77.425001893389
1198,Streetlight,Completed,23.239443066971095,77.41928576280189
1199,Waste,Pending,23.241411468063806,77.41949407948715
1200,Waste,Completed,23.2419684325062,77.42133095917579
1201,Water Supply,Pending,23.24342549508419,77.42001181466311
1202,Drainage,Pending,23.24086807823949,77.41822920848173
1203,Drainage,Completed,23.240515648965506,77.421726339616
1204,Drainage,Completed,23.237311720362545,77.42504084691377
1205,Waste,Pending,23.24014267717542,77.41683741237104
1206,Waste,Cancelled,23.240346362585722,77.4196821235001
1207,Water Supply,Completed,23.240062848166236,77.42111055941882
1208,Drainage,Completed,23.242943126308013,77.41890374656941
1209,Drainage,Pending,23.23895458372895,77.41574122451459
1210,Pothole,Pending,23.24189960388549,77.4207918829626
1211,Pothole,Completed,23.24067074313908,77.41659322752648
1212,Waste,Cancelled,23.239158950729074,77.4215386591654
1213,Pothole,Pending,23.236518264769707,77.41766556039214
1214,Pothole,Completed,23.23636320918017,77.41914429419766
1215,Waste,Pending,23.243730003730075,77.42095429617474
1216,Waste,Pending,23.24068979266365,77.41799768237547
1217,Waste,Pending,23.240502933352854,77.4174754207105
1218,Waste,Pending,23.23452597742461,77.41841682402527
1219,Pothole,Completed,23.241732006525872,77.41713443395254
1220,Streetlight,Cancelled,23.23865014175923,77.42127843911076
1221,Pothole,Completed,23.23907349467868,77.42107632109422
1222,Waste,Pending,23.242256268686702,77.41974895896003
1223,Pothole,Pending,23.24287577297198,77.41925862523718
1224,Streetlight,Completed,23.23920380023126,77.41703084115328
1225,Waste,Pending,23.238885194379773,77.42113953460138
1226,Pothole,Completed,23.244130575546727,77.42138962627455
1227,Waste,Pending,23.24052721498576,77.41881792601048
1228,Pothole,Cancelled,23.239728673884574,77.42270355671481
1229,Pothole,Completed,23.24058406081692,77.41981487546367
1230,Waste,Pending,23.237995834142644,77.4229179317941
1231,Streetlight,Completed,23.24376884189328,77.41961916007706
1232,Drainage,Pending,23.23854422006659,77.4185911243088
1233,Streetlight,Completed,23.23812360908566,77.41894753902702
1234,Waste,Completed,23.243218327284087,77.41856433049621
1235,Water Supply,Completed,23.242052264400183,77.4208240668795
1236,Drainage,Completed,23.24249727071796,77.42391167361494
1237,Waste,Pending,23.23833085328868,77.42014865451696
1238,Water Supply,Pending,23.239226798616208,77.41805819489589
1239,Streetlight,Completed,23.240608873611308,77.42127961252467
1240,Pothole,Pending,23.2356913485825,77.41780485560967
1241,Drainage,Pending,23.24124082037709,77.41986785003198
1242,Streetlight,Completed,23.238884467369765,77.4179477315255
1243,Water Supply,Completed,23.23836783412072,77.4219892712898
1244,Pothole,Cancelled,23.240347479069627,77.42074657052547
1245,Waste,Pending,23.240204775859574,77.42143621106102
1246,Pothole,Pending,23.241473453574475,77.41615576202081
1247,Pothole,Completed,23.24121130108986,77.42111662414897
1248,Streetlight,Pending,23.240186601743993,77.42171629591685
1249,Streetlight,Completed,23.238831728558065,77.41965988338775
1250,Pothole,Pending,23.240765320578483,77.41945574889
1251,Streetlight,Completed,23.239625851161495,77.41785052937671
1252,Waste,Pending,23.239681147586232,77.42148560271109
1253,Pothole,Pending,23.238198891476863,77.42069103528708
1254,Streetlight,Completed,23.237698569186193,77.42243351526058
1255,Waste,Pending,23.240876378407503,77.42067374671313
1256,Waste,Pending,23.238465710334136,77.42134331970803
1257,Pothole,Pending,23.240158475602847,77.41758504665064
1258,Pothole,Pending,23.237355256682346,77.42184390334764
1259,Streetlight,Completed,23.238078648841142,77.42299644469858
1260,Water Supply,Completed,23.23791745697957,77.41912339997658
1261,Drainage,Pending,23.242410530417875,77.41744849812603
1262,Water Supply,Completed,23.236955135557686,77.41499400198416
1263,Waste,Pending,23.243260594993423,77.42515092275329
1264,Pothole,Pending,23.243185388898397,77.42305298150517
1265,Waste,Cancelled,23.237804535274808,77.42149208755963
1266,Streetlight,Completed,23.243140004932528,77.41762136879278
1267,Waste,Pending,23.239308675492012,77.41915238125782
1268,Water Supply,Completed,23.23748525090327,77.4201455020591
1269,Waste,Completed,23.239539211005958,77.42297857695038
1270,Water Supply,Pending,23.24277884618964,77.4161696504602
1271,Waste,Pending,23.237095089130893,77.42018683191037
1272,Waste,Pending,23.24064597065996,77.41991483694606
1273,Pothole,Completed,23.238319802119648,77.4217973129074
1274,Drainage,Pending,23.23962779080239,77.42048019371873
1275,Water Supply,Completed,23.240327431838665,77.42206708754827
1276,Waste,Completed,23.23974777179218,77.41685020189503
1277,Pothole,Pending,23.2392347944313,77.4207580935402
1278,Waste,Completed,23.23817865525935,77.42264886455185
1279,Streetlight,Completed,23.236990095680955,77.4190169004191
1280,Streetlight,Completed,23.23968565053404,77.42096905502987
1281,Drainage,Pending,23.24001238286659,77.42134576102792
1282,Water Supply,Cancelled,23.238376925636697,77.41731979404783
1283,Drainage,Pending,23.237678458383403,77.41638572430139
1284,Waste,Pending,23.23862879219843,77.42173105844866
1285,Pothole,Pending,23.240358203966846,77.41827100915899
1286,Waste,Completed,23.239689235133845,77.41789248720283
1287,Waste,Pending,23.239874714911455,77.4183244552397
1288,Pothole,Completed,23.238061666818055,77.41855894162185
1289,Pothole,Completed,23.23816465814966,77.42284406749934
1290,Waste,Pending,23.241125565289533,77.41930000706172
1291,Drainage,Pending,23.23765430805152,77.42432953014418
1292,Streetlight,Completed,23.2434658794609,77.42255799971718
1293,Pothole,Completed,23.240356380469493,77.42103858087384
1294,Pothole,Pending,23.241170498890586,77.42081888750333
1295,Streetlight,Pending,23.241134279626987,77.42301587206778
1296,Waste,Pending,23.238900123455043,77.42073598162222
1297,Waste,Completed,23.242089611383268,77.41954775525414
1298,Streetlight,Completed,23.24256978687991,77.41830297270216
1299,Water Supply,Cancelled,23.240278047801766,77.42048218020098
1300,Streetlight,Completed,23.24074262578199,77.42064835188567
1301,Pothole,Pending,23.244013193119578,77.42227259394596
1302,Pothole,Pending,23.242634659684224,77.40013654768886
1303,Waste,Pending,23.23891786564676,77.43844515539206
1304,Streetlight,Completed,23.238778152230463,77.43259864935762
1305,Pothole,Pending,23.238678055090926,77.43750670742871
1306,Water Supply,Pending,23.2866226645315,77.42004985253433
1307,Drainage,Pending,23.27841636080594,77.39587445678588
1308,Pothole,Pending,23.239067053280337,77.40348473961167
1309,Waste,Pending,23.25128992488196,77.41472618499797
1310,Waste,Pending,23.239862455846087,77.4102970192225
1311,Pothole,Completed,23.27716016556436,77.38640909506299
1312,Waste,Cancelled,23.257587851677346,77.39019378436812
1313,Streetlight,Pending,23.230361337143723,77.39310738074401
1314,Waste,Completed,23.28168214911543,77.39968566175561
1315,Pothole,Completed,23.250032275012977,77.41649990767633
1316,Drainage,Pending,23.239617443895114,77.38845424831977
1317,Pothole,Completed,23.23248899502738,77.43964496020683
1318,Waste,Pending,23.251472559780197,77.39776888973036
1319,Waste,Completed,23.239978294773056,77.39273930344119
1320,Streetlight,Completed,23.257421920276283,77.4351161965996
1321,Waste,Pending,23.245272841544004,77.41014965915075
1322,Streetlight,Completed,23.28265746448509,77.42557504806949
1323,Streetlight,Pending,23.231767298410176,77.40929794005264
1324,Water Supply,Pending,23.234997210368757,77.39889614362652
1325,Drainage,Pending,23.252236362274317,77.39141664613064
1326,Pothole,Pending,23.233330486275904,77.44059502679072
1327,Waste,Completed,23.287719377493783,77.41625572910556
1328,Drainage,Cancelled,23.239381937316836,77.38412244770099
1329,Pothole,Completed,23.231969335482027,77.39435623863062
1330,Drainage,Cancelled,23.258354110945152,77.398682787132
1331,Streetlight,Completed,23.23994724832711,77.4206589964476
1332,Waste,Cancelled,23.240208511453357,77.39473190404571
1333,Pothole,Completed,23.28102724514574,77.41437664792764
1334,Pothole,Pending,23.258855047248286,77.38409251388943
1335,Streetlight,Pending,23.249810617267535,77.3989654753117
1336,Waste,Pending,23.254047153903812,77.38602044531946
1337,Pothole,Completed,23.258967759196157,77.39632075997713
1338,Water Supply,Pending,23.264688227638366,77.42424519964617
1339,Pothole,Completed,23.249302531071702,77.43824787323605
1340,Waste,Completed,23.27217864883207,77.40553705560019
1341,Waste,Completed,23.262883615960778,77.4134451903786
1342,Streetlight,Completed,23.2373075865329,77.4219098981219
1343,Water Supply,Completed,23.270573605017155,77.38623901589497
1344,Pothole,Completed,23.24274365163952,77.43249152883955
1345,Pothole,Completed,23.269113409745767,77.38555799634948
1346,Drainage,Completed,23.252120914330508,77.38644242462395
1347,Pothole,Pending,23.236619909603014,77.39162552058123
1348,Pothole,Pending,23.23464386325241,77.44005132877345
1349,Water Supply,Completed,23.23845406724933,77.41740255484046
1350,Streetlight,Pending,23.284562370340538,77.39667378217398
1351,Water Supply,Completed,23.269902252702106,77.39853589132474
1352,Pothole,Completed,23.274905079655735,77.39226781554191
1353,Streetlight,Completed,23.23937231927426,77.40592497250572
1354,Pothole,Completed,23.266713061060706,77.38265904401801
1355,Pothole,Pending,23.24975100467386,77.43482402731875
1356,Waste,Pending,23.285554837757843,77.43581114135773
1357,Drainage,Completed,23.266949799783795,77.41588564915743
1358,Waste,Pending,23.251381942067653,77.40318270936791
1359,Pothole,Pending,23.287196147153924,77.39938143271914
1360,Drainage,Pending,23.260815867482552,77.39676367635346
1361,Pothole,Pending,23.239176460621856,77.38629061729571
1362,Waste,Completed,23.231941840177857,77.42220994904334
1363,Streetlight,Completed,23.25995378450766,77.41471473186911
1364,Waste,Cancelled,23.26452630421794,77.40731085084228
1365,Streetlight,Completed,23.258801083768084,77.41117922557437
1366,Waste,Pending,23.24620008772505,77.40193700967893
1367,Waste,Pending,23.236114846012807,77.42937264652252
1368,Waste,Completed,23.268946349364494,77.43125453997511
1369,Streetlight,Pending,23.23847605941221,77.42919262752118
1370,Pothole,Pending,23.2571499904733,77.40300576864166
1371,Drainage,Completed,23.285827646535143,77.41098812968404
1372,Pothole,Completed,23.267199180080127,77.43466228756971
1373,Waste,Completed,23.278492258151374,77.39308879384402
1374,Waste,Pending,23.268769746476732,77.38862524618388
1375,Waste,Pending,23.26463937086302,77.43365295530502
1376,Streetlight,Completed,23.233491072274973,77.38468776876496
1377,Waste,Pending,23.233861325693464,77.39117077103855
1378,Waste,Pending,23.264488647023406,77.40207743458492
1379,Streetlight,Pending,23.28180961456478,77.40153697023129
1380,Pothole,Pending,23.266358007461132,77.42330967762886
1381,Waste,Pending,23.265083654433063,77.43700720036013
1382,Streetlight,Pending,23.26949146930767,77.38931203776575
1383,Water Supply,Pending,23.236822036649098,77.38379469464734
1384,Streetlight,Pending,23.271084658243037,77.41985799489882
1385,Waste,Pending,23.26293095836057,77.41806066988912
1386,Water Supply,Pending,23.248118376538713,77.44144076948194
1387,Pothole,Cancelled,23.241987420694976,77.41182081998281
1388,Pothole,Completed,23.263763817393503,77.40785941938691
1389,Waste,Pending,23.275645719514596,77.43412154788157
1390,Waste,Completed,23.232778988989814,77.4294801839779
1391,Waste,Completed,23.24814881683299,77.38663352474765
1392,Streetlight,Pending,23.255303159482043,77.38994429177689
1393,Streetlight,Pending,23.2674144220665,77.38557730770282
1394,Pothole,Completed,23.267945392359746,77.43830427446323
1395,Drainage,Pending,23.249778330325938,77.40529979501754
1396,Pothole,Completed,23.24913103046905,77.40898598199932
1397,Streetlight,Pending,23.265497409049697,77.39717541157414
1398,Streetlight,Pending,23.24712745177014,77.42656147699002
1399,Waste,Completed,23.23318634803747,77.43915470754949
1400,Drainage,Cancelled,23.230867959154278,77.42481720335532
1401,Waste,Pending,23.256755518870342,77.43949513412018
1402,Streetlight,Completed,23.256697844835323,77.43835748714807
1403,Waste,Completed,23.235259607844494,77.40169820799235
1404,Pothole,Pending,23.25091295152958,77.44086999781149
1405,Water Supply,Pending,23.268949896723058,77.40516953489414
1406,Streetlight,Pending,23.27178986125355,77.38424572506266
1407,Drainage,Cancelled,23.27724187452098,77.39838459260221
1408,Pothole,Pending,23.259133651132107,77.40103876521162
1409,Waste,Pending,23.265290109616124,77.39958379149908
1410,Drainage,Pending,23.281113244864624,77.40101974564773
1411,Pothole,Pending,23.26779901074336,77.42500690811457
1412,Water Supply,Completed,23.252435958095447,77.43451834170182
1413,Pothole,Completed,23.24139075292216,77.41714043797909
1414,Waste,Pending,23.230946154106725,77.39241840956214
1415,Waste,Completed,23.269863257848574,77.42443969258998
1416,Streetlight,Pending,23.27766666893246,77.40587967928285
1417,Streetlight,Completed,23.263437375701166,77.39135563191267
1418,Drainage,Cancelled,23.242710812038627,77.38623664874942
1419,Drainage,Completed,23.24257349682652,77.43523159373446
1420,Pothole,Pending,23.276957415628832,77.42949789533705
1421,Drainage,Completed,23.26112846429901,77.3985905741883
1422,Streetlight,Completed,23.286177539100663,77.4295208552259
1423,Drainage,Completed,23.28900110771891,77.40737607819197
1424,Pothole,Pending,23.27063882447794,77.40593303099149
1425,Pothole,Pending,23.25027315633303,77.44168016844566
1426,Water Supply,Completed,23.279743931555274,77.38739279536664
1427,Waste,Completed,23.28457633717376,77.39253741714965
1428,Streetlight,Pending,23.258145018303335,77.44089634329612
1429,Pothole,Completed,23.260660821850134,77.41142822772068
1430,Waste,Pending,23.230127766827554,77.41909996245985
1431,Drainage,Cancelled,23.282149402595298,77.39515341396641
1432,Streetlight,Completed,23.272606616565184,77.43187432901966
1433,Streetlight,Completed,23.264443995447614,77.42261103071675
1434,Pothole,Completed,23.258294368458856,77.41427492180199
1435,Pothole,Completed,23.255751253389246,77.434610974053
1436,Drainage,Pending,23.243833101285755,77.40387907742928
1437,Waste,Completed,23.273653725641466,77.43077700081612
1438,Pothole,Pending,23.280497047705218,77.43682307283676
1439,Streetlight,Completed,23.25978917999598,77.39111789776807
1440,Pothole,Pending,23.23703545889505,77.38755035872103
1441,Pothole,Completed,23.242642312278512,77.3881643490947
1442,Drainage,Completed,23.233195003866182,77.40211070750146
1443,Pothole,Completed,23.254595838231232,77.3829739587944
1444,Drainage,Pending,23.24592212372689,77.44188622133339
1445,Waste,Completed,23.28756675608902,77.43587735364754
1446,Waste,Pending,23.2525952253537,77.40647187246066
1447,Streetlight,Completed,23.28069592813589,77.422641630665
1448,Streetlight,Pending,23.250440145881914,77.42207206846416
1449,Streetlight,Pending,23.28767053546765,77.4031235201283
1450,Streetlight,Pending,23.251747241348795,77.40042068411863
1451,Water Supply,Pending,23.272490124367412,77.42515750791031
1452,Drainage,Cancelled,23.234622400379966,77.38773260540553
1453,Waste,Pending,23.279653726927346,77.38418556666265
1454,Streetlight,Completed,23.231991629397687,77.44028782548276
1455,Drainage,Pending,23.271450331122697,77.39379701608296
1456,Drainage,Pending,23.24208817765663,77.39842037972517
1457,Waste,Pending,23.27973957219948,77.39167591565766
1458,Waste,Pending,23.283108612537408,77.42631805999086
1459,Waste,Completed,23.274980885347187,77.40782041118624
1460,Water Supply,Completed,23.27810666982019,77.38587507475773
1461,Waste,Completed,23.25664762389063,77.42863258928759
1462,Drainage,Completed,23.246140484612273,77.41869560038481
1463,Pothole,Completed,23.27480051482019,77.40950772144093
1464,Pothole,Completed,23.288784322430345,77.38909453358023
1465,Streetlight,Pending,23.28227734170751,77.41683809264562
1466,Pothole,Cancelled,23.231903230202263,77.38978313299228
1467,Streetlight,Cancelled,23.251113185405895,77.42056590055093
1468,Waste,Completed,23.282594704439845,77.41673282361388
1469,Drainage,Pending,23.251782772660448,77.3935813748277
1470,Pothole,Pending,23.244193702664884,77.43321727076368
1471,Streetlight,Pending,23.247356386456985,77.3885093652648
1472,Drainage,Completed,23.247027535057825,77.40829209042242
1473,Waste,Pending,23.27535618610732,77.38728869652631
1474,Waste,Pending,23.238784962469428,77.43208346124841
1475,Waste,Pending,23.28712256034287,77.4060012956987
1476,Waste,Pending,23.27967418635194,77.3848337170883
1477,Streetlight,Pending,23.237162581515772,77.41047946384737
1478,Waste,Cancelled,23.240585883936475,77.40563467732967
1479,Streetlight,Cancelled,23.250927329785362,77.42402829822396
1480,Waste,Completed,23.251285230234345,77.3920062038492
1481,Drainage,Pending,23.237639842642093,77.40081135566945
1482,Water Supply,Cancelled,23.2373102546079,77.42038274340143
1483,Streetlight,Pending,23.233609381440537,77.38864172326649
1484,Waste,Completed,23.285052262108067,77.42756621288763
1485,Pothole,Pending,23.269871366458826,77.39563565346812
1486,Streetlight,Completed,23.25694504128427,77.43574429269653
1487,Waste,Cancelled,23.230926544711615,77.44072284380812
1488,Streetlight,Cancelled,23.2631755570782,77.39637058629762
1489,Water Supply,Cancelled,23.273342449516797,77.38569533707333
1490,Drainage,Pending,23.242552509067135,77.42499613365365
1491,Drainage,Pending,23.237021637330113,77.39146300618256
1492,Drainage,Completed,23.233817127832708,77.38640654887752
1493,Waste,Pending,23.23484024027418,77.40531269305909
1494,Waste,Pending,23.262387839772675,77.42587608483682
1495,Pothole,Completed,23.28171102222235,77.39691281002952
1496,Drainage,Cancelled,23.277647268115395,77.39228679425
1497,Pothole,Completed,23.242614838524798,77.40896484156039
1498,Waste,Completed,23.243053120423426,77.41260253989665
1499,Drainage,Cancelled,23.28319920088683,77.38700959168953
1500,Pothole,Completed,23.27286032228927,77.40569717208567
1501,Streetlight,Completed,23.2633730520519,77.4061407680278
1502,Water Supply,Pending,23.28377476569539,77.40850328292092
1503,Drainage,Completed,23.24622356759587,77.40904374481215
1504,Waste,Pending,23.274869880151464,77.44104629930709
1505,Waste,Completed,23.26741540961469,77.437331703665
1506,Pothole,Completed,23.267931427197308,77.42262045397406
1507,Streetlight,Completed,23.2313391087793,77.41430415874653
1508,Streetlight,Completed,23.254649412447645,77.43836164080417
1509,Pothole,Cancelled,23.254172491710282,77.40485168400629
1510,Pothole,Cancelled,23.254289155379336,77.40351948165203
1511,Drainage,Pending,23.24986096848008,77.4203667011266
1512,Water Supply,Completed,23.257276823325988,77.43903060987795
1513,Waste,Cancelled,23.237384497405287,77.4182152849367
1514,Waste,Pending,23.285395161159634,77.43077800630705
1515,Drainage,Pending,23.244754930586105,77.42856234164567
1516,Pothole,Pending,23.254546416493604,77.43148464062304
1517,Waste,Cancelled,23.246129971701873,77.42630013367501
1518,Water Supply,Completed,23.252051013644703,77.38769175838824
1519,Water Supply,Completed,23.23541081422965,77.41127547476808
1520,Drainage,Pending,23.265214060899883,77.41439593031329
1521,Waste,Pending,23.240847520603424,77.42069330903617
1522,Pothole,Completed,23.283172296246377,77.39618586773554
1523,Pothole,Completed,23.286565157120044,77.4058958700971
1524,Water Supply,Completed,23.267956471859794,77.44047522679321
